latitude,longitude,approved,attrs,startDate,startTime,endDate,endTime,timezone,displayImgId,displayThumbUrl,displayImgType,displayImgUrl,id,accuracy,precision,displayImgLicense,maxCount,minCount,orgIds,public,region,species,system:time_start
36.793868,-121.839638,True,,2024-09-08,09:53:54,,09:53:54,-07:00,1173434,https://au-hw-media-t.happywhale.com/74b50b5c-585e-4ba1-a387-ddd247830924.jpg,IMAGE,https://au-hw-media-m.happywhale.com/74b50b5c-585e-4ba1-a387-ddd247830924.jpg,490753,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.859148,-122.007592,True,,2024-09-08,11:12:57,,11:12:57,-07:00,1173435,https://au-hw-media-t.happywhale.com/8776737e-3b98-4217-969d-b581b55ea349.jpg,IMAGE,https://au-hw-media-m.happywhale.com/8776737e-3b98-4217-969d-b581b55ea349.jpg,490754,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.850405,-122.006808,True,,2024-09-08,11:35:26,,11:35:26,-07:00,1173436,https://au-hw-media-t.happywhale.com/c5014c0a-ab70-41ce-86a0-2d3fa5eb7d16.jpg,IMAGE,https://au-hw-media-m.happywhale.com/c5014c0a-ab70-41ce-86a0-2d3fa5eb7d16.jpg,490755,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.844965,-121.963655,True,,2024-09-08,11:49:07,,11:49:40,-07:00,1173438,https://au-hw-media-t.happywhale.com/bf258a2a-ee73-4ad0-a32a-7dcb1003b2cf.jpg,IMAGE,https://au-hw-media-m.happywhale.com/bf258a2a-ee73-4ad0-a32a-7dcb1003b2cf.jpg,490756,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.844965,-121.963655,True,,2024-09-08,11:49:07,,11:49:07,-07:00,1173437,https://au-hw-media-t.happywhale.com/5d3128b4-4e32-4217-9986-bcd6c19796b1.jpg,IMAGE,https://au-hw-media-m.happywhale.com/5d3128b4-4e32-4217-9986-bcd6c19796b1.jpg,490757,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.841272,-121.9434,True,,2024-09-08,11:55:43,,11:58:29,-07:00,1173440,https://au-hw-media-t.happywhale.com/89ef855e-791d-46d6-b0ae-99f7c4f2284f.jpg,IMAGE,https://au-hw-media-m.happywhale.com/89ef855e-791d-46d6-b0ae-99f7c4f2284f.jpg,490758,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.843222,-121.94623,True,,2024-09-08,11:55:43,,11:55:43,-07:00,1173439,https://au-hw-media-t.happywhale.com/04ef618e-3e8b-4be0-8854-c3477e14776f.jpg,IMAGE,https://au-hw-media-m.happywhale.com/04ef618e-3e8b-4be0-8854-c3477e14776f.jpg,490759,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.835807,-121.940262,True,,2024-09-08,12:09:29,,12:11:42,-07:00,1173762,https://au-hw-media-t.happywhale.com/f2db3848-5e6d-489d-8756-128d0aef75bf.jpg,IMAGE,https://au-hw-media-m.happywhale.com/f2db3848-5e6d-489d-8756-128d0aef75bf.jpg,490760,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.836835,-121.939883,True,,2024-09-08,12:09:29,,12:09:29,-07:00,1173761,https://au-hw-media-t.happywhale.com/9157c806-c620-44ba-8fad-0abc87b60d6b.jpg,IMAGE,https://au-hw-media-m.happywhale.com/9157c806-c620-44ba-8fad-0abc87b60d6b.jpg,490761,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.835807,-121.940262,True,,2024-09-08,12:11:24,,12:11:24,-07:00,1173443,https://au-hw-media-t.happywhale.com/1dbb0baf-78c2-4c20-a8e0-a29252ad8417.jpg,IMAGE,https://au-hw-media-m.happywhale.com/1dbb0baf-78c2-4c20-a8e0-a29252ad8417.jpg,490763,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.656478,-121.996858,True,,2024-09-08,16:18:55,,16:18:55,-07:00,1173450,https://au-hw-media-t.happywhale.com/b5b508ae-8cb1-40f4-9e8f-a44cfde8d524.jpg,IMAGE,https://au-hw-media-m.happywhale.com/b5b508ae-8cb1-40f4-9e8f-a44cfde8d524.jpg,490765,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.676142,-121.99613,True,,2024-09-08,16:36:16,,16:39:56,-07:00,1173452,https://au-hw-media-t.happywhale.com/9c09da3a-f8bc-4593-af12-80e267a3cca1.jpg,IMAGE,https://au-hw-media-m.happywhale.com/9c09da3a-f8bc-4593-af12-80e267a3cca1.jpg,490766,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.67353,-121.994273,True,,2024-09-08,16:36:16,,16:36:16,-07:00,1173451,https://au-hw-media-t.happywhale.com/b00d6346-5eb4-49ca-b3fe-bceaeb96cb21.jpg,IMAGE,https://au-hw-media-m.happywhale.com/b00d6346-5eb4-49ca-b3fe-bceaeb96cb21.jpg,490767,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.836417,-121.939948,True,,2024-09-08,12:10:46,,12:10:46,-07:00,1173442,https://au-hw-media-t.happywhale.com/12dd6080-ce22-4657-89c6-757ee586d663.jpg,IMAGE,https://au-hw-media-m.happywhale.com/12dd6080-ce22-4657-89c6-757ee586d663.jpg,490762,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.672652,-122.029522,True,,2024-09-08,17:20:43,,17:20:43,-07:00,1173454,https://au-hw-media-t.happywhale.com/7789bfb7-2035-4631-8280-3a5a9b93c9c8.jpg,IMAGE,https://au-hw-media-m.happywhale.com/7789bfb7-2035-4631-8280-3a5a9b93c9c8.jpg,490770,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.678967,-122.00501,True,,2024-09-08,16:54:45,,16:54:45,-07:00,1173453,https://au-hw-media-t.happywhale.com/003f0347-2213-41a0-9204-cc23be5be747.jpg,IMAGE,https://au-hw-media-m.happywhale.com/003f0347-2213-41a0-9204-cc23be5be747.jpg,490768,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.672652,-122.029522,True,,2024-09-08,17:20:43,,17:20:55,-07:00,1173764,https://au-hw-media-t.happywhale.com/14dc1233-c90a-41fa-92b8-fb437bedd30c.jpg,IMAGE,https://au-hw-media-m.happywhale.com/14dc1233-c90a-41fa-92b8-fb437bedd30c.jpg,490769,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.802478,-121.845658,True,,2024-09-08,08:58:57,,08:58:57,-07:00,1173934,https://au-hw-media-t.happywhale.com/102f1df8-4f3e-47c8-b345-9cc68fff242a.jpg,IMAGE,https://au-hw-media-m.happywhale.com/102f1df8-4f3e-47c8-b345-9cc68fff242a.jpg,490894,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.667997,-121.994338,True,,2024-09-08,12:39:40,,12:42:04,-07:00,1172907,https://au-hw-media-t.happywhale.com/efbca769-6711-4d09-973b-818725fb870e.jpg,IMAGE,https://au-hw-media-m.happywhale.com/efbca769-6711-4d09-973b-818725fb870e.jpg,490440,PRECISE,CAMERA,CC_BY_SA,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.669735,-121.996687,True,,2024-09-08,12:39:40,,12:39:40,-07:00,1172905,https://au-hw-media-t.happywhale.com/52c60a4d-85a9-4e75-b284-ee74513eea71.jpg,IMAGE,https://au-hw-media-m.happywhale.com/52c60a4d-85a9-4e75-b284-ee74513eea71.jpg,490441,PRECISE,CAMERA,CC_BY_SA,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.626771,-121.876316,True,,2024-09-08,11:27:59,,11:27:59,-08:00,1173616,https://au-hw-media-t.happywhale.com/b8456c33-8537-454d-bebd-cd5aa7f31142.jpg,IMAGE,https://au-hw-media-m.happywhale.com/b8456c33-8537-454d-bebd-cd5aa7f31142.jpg,490927,APPROX,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.737165,-121.953735,True,,2024-09-08,11:34:28,,11:34:28,-08:00,1173623,https://au-hw-media-t.happywhale.com/0ccf0ffa-d68c-4cf1-8876-632fcea0d755.jpg,IMAGE,https://au-hw-media-m.happywhale.com/0ccf0ffa-d68c-4cf1-8876-632fcea0d755.jpg,490928,APPROX,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.7866,-121.8278,True,,2024-09-08,09:53:00,,10:00:00,America/Los_Angeles,1174134,https://au-hw-media-t.happywhale.com/869bbfba-9dd5-4aef-9624-410c175c05df.jpg,IMAGE,https://au-hw-media-m.happywhale.com/869bbfba-9dd5-4aef-9624-410c175c05df.jpg,490977,APPROX,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725746400000
36.606214,-122.033211,True,,2024-09-09,15:34:25,,15:34:25,-07:00,1173549,https://au-hw-media-t.happywhale.com/23dba629-3bb4-478c-9c2d-81d40d92f166.jpg,IMAGE,https://au-hw-media-m.happywhale.com/23dba629-3bb4-478c-9c2d-81d40d92f166.jpg,490727,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.623928,-122.013372,True,,2024-09-09,15:48:09,,15:48:09,-07:00,1173551,https://au-hw-media-t.happywhale.com/4d8a628c-6a32-4845-a27c-5b64e9965468.jpg,IMAGE,https://au-hw-media-m.happywhale.com/4d8a628c-6a32-4845-a27c-5b64e9965468.jpg,490728,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.798298,-121.808335,True,,2024-09-09,09:16:27,,09:16:27,-07:00,1173461,https://au-hw-media-t.happywhale.com/45f89314-e68b-4b08-abb0-108d29e646d5.jpg,IMAGE,https://au-hw-media-m.happywhale.com/45f89314-e68b-4b08-abb0-108d29e646d5.jpg,490772,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.78376,-121.901538,True,,2024-09-09,09:46:00,,09:46:00,-07:00,1173462,https://au-hw-media-t.happywhale.com/97e2706a-bfd7-4d01-8319-95fe3376ca69.jpg,IMAGE,https://au-hw-media-m.happywhale.com/97e2706a-bfd7-4d01-8319-95fe3376ca69.jpg,490774,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.797818,-121.913445,True,,2024-09-09,10:06:38,,10:06:38,-07:00,1173765,https://au-hw-media-t.happywhale.com/0c6a4d29-cb51-477e-be28-859d3c4cad4f.jpg,IMAGE,https://au-hw-media-m.happywhale.com/0c6a4d29-cb51-477e-be28-859d3c4cad4f.jpg,490775,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.778772,-121.958385,True,,2024-09-09,10:35:00,,10:38:17,-07:00,1173467,https://au-hw-media-t.happywhale.com/58deacda-ed4c-4cc5-8067-732a69fd7083.jpg,IMAGE,https://au-hw-media-m.happywhale.com/58deacda-ed4c-4cc5-8067-732a69fd7083.jpg,490776,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.780257,-121.961273,True,,2024-09-09,10:35:00,,10:35:00,-07:00,1173465,https://au-hw-media-t.happywhale.com/71eb4f2f-3a02-429d-8a1c-5ae720aad079.jpg,IMAGE,https://au-hw-media-m.happywhale.com/71eb4f2f-3a02-429d-8a1c-5ae720aad079.jpg,490777,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.790927,-121.945802,True,,2024-09-09,10:58:52,,10:58:52,-07:00,1173468,https://au-hw-media-t.happywhale.com/73ff0fb9-a2b8-4e44-b747-bc3d23555da9.jpg,IMAGE,https://au-hw-media-m.happywhale.com/73ff0fb9-a2b8-4e44-b747-bc3d23555da9.jpg,490780,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.641636,-122.00798,True,,2024-09-09,12:37:14,,12:40:02,-07:00,1174727,https://au-hw-media-t.happywhale.com/4946e017-10ea-4653-baa6-c3a09eef7b49.jpg,IMAGE,https://au-hw-media-m.happywhale.com/4946e017-10ea-4653-baa6-c3a09eef7b49.jpg,491069,GENERAL,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.8,-122.0,True,,2024-09-09,,,11:10:00,America/Los_Angeles,1174803,https://au-hw-media-t.happywhale.com/e61baefe-4d2c-43c9-873a-537ba2da6d06.jpg,IMAGE,https://au-hw-media-m.happywhale.com/e61baefe-4d2c-43c9-873a-537ba2da6d06.jpg,491094,GENERAL,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.797165,-121.81359,True,,2024-09-09,09:17:36,,09:17:36,-07:00,1173479,https://au-hw-media-t.happywhale.com/0cd3d47e-94f4-442e-b23e-11a57c7d9052.jpg,IMAGE,https://au-hw-media-m.happywhale.com/0cd3d47e-94f4-442e-b23e-11a57c7d9052.jpg,490788,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.78376,-121.901538,True,,2024-09-09,09:46:00,,09:46:24,-07:00,1173463,https://au-hw-media-t.happywhale.com/b66f44f1-ed1e-4b44-9df6-a89f604abe0d.jpg,IMAGE,https://au-hw-media-m.happywhale.com/b66f44f1-ed1e-4b44-9df6-a89f604abe0d.jpg,490773,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.778772,-121.958385,True,,2024-09-09,10:37:55,,10:37:55,-07:00,1173466,https://au-hw-media-t.happywhale.com/e7f4a2ec-0c9e-41f2-9c54-0934bf2f9aca.jpg,IMAGE,https://au-hw-media-m.happywhale.com/e7f4a2ec-0c9e-41f2-9c54-0934bf2f9aca.jpg,490778,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.790927,-121.945802,True,,2024-09-09,10:58:52,,10:59:10,-07:00,1173469,https://au-hw-media-t.happywhale.com/1c73837f-ecd8-40a6-9645-96c946662391.jpg,IMAGE,https://au-hw-media-m.happywhale.com/1c73837f-ecd8-40a6-9645-96c946662391.jpg,490779,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.8,-122.0,True,,2024-09-09,10:26:42,,10:26:42,-07:00,1173989,https://au-hw-media-t.happywhale.com/4cc90660-91b7-4ced-b4d6-38cc7f9083d5.jpg,IMAGE,https://au-hw-media-m.happywhale.com/4cc90660-91b7-4ced-b4d6-38cc7f9083d5.jpg,490913,GENERAL,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.8,-122.0,True,,2024-09-09,11:14:09,,11:14:09,-07:00,1173990,https://au-hw-media-t.happywhale.com/20ca1800-5a69-4812-9933-cd2c937ab6a8.jpg,IMAGE,https://au-hw-media-m.happywhale.com/20ca1800-5a69-4812-9933-cd2c937ab6a8.jpg,490914,GENERAL,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.8,-122.0,True,,2024-09-09,10:08:47,,10:08:47,-07:00,1173524,https://au-hw-media-t.happywhale.com/a382eca0-46ea-429c-a8d8-f3fe1edec893.jpg,IMAGE,https://au-hw-media-m.happywhale.com/a382eca0-46ea-429c-a8d8-f3fe1edec893.jpg,490912,GENERAL,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.8,-122.0,True,,2024-09-09,11:00:23,,11:00:26,-07:00,1174137,https://au-hw-media-t.happywhale.com/4568689f-5745-4d85-87f2-12c0c1fdb4f7.jpg,IMAGE,https://au-hw-media-m.happywhale.com/4568689f-5745-4d85-87f2-12c0c1fdb4f7.jpg,490980,GENERAL,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725832800000
36.676165,-121.968586,True,,2024-09-10,11:31:31,,11:31:31,America/Los_Angeles,1174095,https://au-hw-media-t.happywhale.com/3c216077-382f-4547-9b5d-4bcd5d7b0155.jpg,IMAGE,https://au-hw-media-m.happywhale.com/3c216077-382f-4547-9b5d-4bcd5d7b0155.jpg,490969,PRECISE,GPS_TRACK,CC_BY_SA,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.667581,-121.965189,True,,2024-09-10,14:03:40,,14:06:38,-07:00,1174068,https://au-hw-media-t.happywhale.com/1c1fb4dc-4ba4-41c4-a9bf-b872c67b0fba.jpg,IMAGE,https://au-hw-media-m.happywhale.com/1c1fb4dc-4ba4-41c4-a9bf-b872c67b0fba.jpg,491020,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.667581,-121.965189,True,,2024-09-10,14:06:38,,14:06:38,-07:00,1174069,https://au-hw-media-t.happywhale.com/a74f8541-fdb5-45a3-a544-6eaeaf9130b2.jpg,IMAGE,https://au-hw-media-m.happywhale.com/a74f8541-fdb5-45a3-a544-6eaeaf9130b2.jpg,491021,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.790487,-121.855258,True,,2024-09-10,09:36:05,,09:36:05,-07:00,1174075,https://au-hw-media-t.happywhale.com/bf4e717e-dbae-42f0-a280-862993625264.jpg,IMAGE,https://au-hw-media-m.happywhale.com/bf4e717e-dbae-42f0-a280-862993625264.jpg,491061,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.770193,-121.904048,True,,2024-09-10,09:55:09,,09:55:09,-07:00,1174076,https://au-hw-media-t.happywhale.com/c0104e89-487b-4ff2-8963-fda69cd4cd74.jpg,IMAGE,https://au-hw-media-m.happywhale.com/c0104e89-487b-4ff2-8963-fda69cd4cd74.jpg,491062,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.622639,-122.048242,True,,2024-09-10,10:26:15,,10:26:16,-07:00,1173986,https://au-hw-media-t.happywhale.com/ff4b1b23-dec2-426d-952c-4c39cd201437.jpg,IMAGE,https://au-hw-media-m.happywhale.com/ff4b1b23-dec2-426d-952c-4c39cd201437.jpg,490953,PRECISE,CAMERA,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.677157,-121.970844,True,,2024-09-10,11:35:42,,11:35:42,America/Los_Angeles,1174099,https://au-hw-media-t.happywhale.com/4bb7ed3d-388b-488b-8f66-197c8854371b.jpg,IMAGE,https://au-hw-media-m.happywhale.com/4bb7ed3d-388b-488b-8f66-197c8854371b.jpg,490981,PRECISE,GPS_TRACK,CC_BY,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.79086,-121.852948,True,,2024-09-10,09:30:42,,09:30:42,America/Los_Angeles,1174219,https://au-hw-media-t.happywhale.com/1d1e3ba8-52ca-4a0f-863d-f81d63128baf.jpg,IMAGE,https://au-hw-media-m.happywhale.com/1d1e3ba8-52ca-4a0f-863d-f81d63128baf.jpg,491011,PRECISE,GPS_TRACK,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.76211,-121.948705,True,,2024-09-10,10:17:59,,10:17:59,America/Los_Angeles,1174220,https://au-hw-media-t.happywhale.com/6cb66001-7add-4aa3-a075-9d68f5b899fb.jpg,IMAGE,https://au-hw-media-m.happywhale.com/6cb66001-7add-4aa3-a075-9d68f5b899fb.jpg,491012,PRECISE,GPS_TRACK,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.77945,-121.965677,True,,2024-09-10,11:07:03,,11:10:02,America/Los_Angeles,1174224,https://au-hw-media-t.happywhale.com/e1aaf443-0e76-434a-aedf-fcdd710cb89e.jpg,IMAGE,https://au-hw-media-m.happywhale.com/e1aaf443-0e76-434a-aedf-fcdd710cb89e.jpg,491016,PRECISE,GPS_TRACK,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.759487,-121.956007,True,,2024-09-10,10:29:24,,10:31:13,America/Los_Angeles,1174223,https://au-hw-media-t.happywhale.com/9b11ea89-d16b-41e0-97c9-12466b383801.jpg,IMAGE,https://au-hw-media-m.happywhale.com/9b11ea89-d16b-41e0-97c9-12466b383801.jpg,491013,PRECISE,GPS_TRACK,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.75984,-121.954453,True,,2024-09-10,10:29:24,,10:29:24,America/Los_Angeles,1174221,https://au-hw-media-t.happywhale.com/81c7c19d-4bbd-4bac-8e63-3f91334ab967.jpg,IMAGE,https://au-hw-media-m.happywhale.com/81c7c19d-4bbd-4bac-8e63-3f91334ab967.jpg,491014,PRECISE,GPS_TRACK,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.759743,-121.954547,True,,2024-09-10,10:29:43,,10:29:43,America/Los_Angeles,1174222,https://au-hw-media-t.happywhale.com/efd4a3a3-5386-47f0-99a2-3a1fbb4a5b77.jpg,IMAGE,https://au-hw-media-m.happywhale.com/efd4a3a3-5386-47f0-99a2-3a1fbb4a5b77.jpg,491015,PRECISE,GPS_TRACK,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.775808,-121.965453,True,,2024-09-10,11:07:03,,11:07:03,America/Los_Angeles,1174218,https://au-hw-media-t.happywhale.com/cd84fdef-79a0-4d98-891d-308618f4cdda.jpg,IMAGE,https://au-hw-media-m.happywhale.com/cd84fdef-79a0-4d98-891d-308618f4cdda.jpg,491017,PRECISE,GPS_TRACK,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
36.778518,-121.967325,True,,2024-09-10,11:22:43,,11:22:43,America/Los_Angeles,1174225,https://au-hw-media-t.happywhale.com/3c26750e-c336-4086-81b8-4aa893c183a8.jpg,IMAGE,https://au-hw-media-m.happywhale.com/3c26750e-c336-4086-81b8-4aa893c183a8.jpg,491018,PRECISE,GPS_TRACK,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1725919200000
