latitude,longitude,approved,attrs,startDate,startTime,endDate,endTime,timezone,displayImgId,displayThumbUrl,displayImgType,displayImgUrl,id,accuracy,precision,displayImgLicense,maxCount,minCount,orgIds,public,region,species,system:time_start
36.91,-122.02,True,,2016-12-21,13:50:00,,13:50:00,America/Los_Angeles,38770,https://au-hw-media-t.happywhale.com/d40b9e6e-07cf-4f20-8cb4-4042ba22a00b.jpg,IMAGE,https://au-hw-media-m.happywhale.com/d40b9e6e-07cf-4f20-8cb4-4042ba22a00b.jpg,9182,GENERAL,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1482274800000
36.91,-122.02,True,,2016-12-21,13:21:00,,13:21:00,America/Los_Angeles,45042,https://au-hw-media-t.happywhale.com/c5522187-058e-4a1a-83d7-893560ba6b2c.jpg,IMAGE,https://au-hw-media-m.happywhale.com/c5522187-058e-4a1a-83d7-893560ba6b2c.jpg,11486,GENERAL,,PUBLIC_DOMAIN,1,1,[None],True,"California, United States",humpback_whale,1482274800000
